22,22,22,22,36,26,38,23,23,35,26,40,19,19,51,29,37,29,36,36,36,24,40,31,39,30,37,30,37,
30,30,37,28,28,38,25,51,27,27,36,22,22,51,25,37,22,
38,38,38,29,37,31,36,18,51,
29,29,29,38,26,36,30,33,30,30,30,39,32,51,32,35,29,
37,37,30,38,30,
38,38,30,30,30,
37,37,37,30,35,27,51,51,28,38,27,37,37,27,37,24,36,36,36,30,51,27,36,24,51,
30,30,38,24,24,51,25,37,30,
51,51,51,13,38,33,51,51,51,39,31,36,28,28,34,32,30,
31,
37,37,37,28,36,28,37,24,24,24,33,27,37,19,19,51,29,31,30,30,37,24,51,29,51,51,27,27,27,22,38,27,51,
31,31,38,38,38,
30,30,30,51,29,37,26,26,26,51,32,41,29,37,31,35,35,35,34,31,36,
29,29,29,37,37,31,51,24,38,22,38,38,30,30,38,29,37,32,40,30,37,
29,29,29,37,33,38,30,34,28,28,37,34,38,
31,31,36,36,32,36,31,38,31,31,38,27,35,
27,27,27,34,26,51,30,37,25,25,37,25,25,51,30,51,27,
51,51,51,28,40,27,38,38,38,38,30,51,26,39,25,38,38,
27,27,27,37,32,51,26,36,36,27,36,25,51,51,27,51,24,
38,38,31,31,37,31,36,32,40,40,31,38,31,
37,37,37,27,39,28,35,35,30,37,29,38,38,27,37,29,35,
31,31,38,31,37,
29,29,38,26,33,
25,25,25,39,31,51,51,26,38,25,37,37,37,31,33,29,29,
34,34,26,26,26,
34,34,33,33,33,
37,37,26,26,26,33,29,34,32,38,29,29,37,25,36,36,36,
28,28,38,38,29,38,30,30,30,
35,35,35,29,36,36,28,37,27,37,37,28,36,25,32,32,31,36,29,29,38,27,36,36,36,
29,29,29,35,30,37,37,28,34,28,28,28,28,
21,21,21,21,36,27,38,23,23,35,27,40,21,21,51,29,37,29,36,36,36,24,41,30,51,51,28,37,30,37,28,37,29,
37,37,30,38,38,28,28,38,25,51,23,51,23,23,23,51,22,51,26,26,51,16,38,21,21,51,27,38,28,
38,38,38,30,38,38,28,28,28,35,32,34,51,
38,38,38,28,51,29,29,38,51,41,33,51,29,29,29,39,29,35,30,33,25,25,51,31,51,
31,31,37,31,38,
31,31,39,39,39,
29,29,29,38,29,38,25,25,37,24,24,39,28,38,27,37,37,29,36,25,35,35,27,27,51,25,51,23,51,
31,
51,51,51,16,39,35,35,31,34,
29,29,38,27,37,
28,28,28,36,34,35,30,38,38,33,33,51,31,30,28,28,36,25,51,29,51,51,28,51,51,22,37,26,51,
32,32,38,38,38,
29,29,29,51,28,37,28,28,39,30,30,35,32,36,32,36,36,32,33,31,36,
28,28,28,37,30,32,31,31,33,31,35,29,36,
28,28,28,34,29,36,30,36,32,
36,36,29,29,32,32,26,39,25,38,30,30,51,26,34,33,38,38,29,37,30,
38,38,38,21,21,39,25,51,26,51,30,37,26,26,51,51,27,51,20,37,25,25,51,26,35,
25,25,25,38,33,38,26,26,26,26,38,23,35,31,51,30,30,38,24,37,37,
30,30,33,31,31,51,31,51,25,25,34,26,51,
32,32,36,32,38,38,30,38,32,
36,36,36,23,37,31,37,27,27,39,28,33,33,23,38,29,37,
31,31,37,32,38,38,22,39,30,
34,34,32,32,28,
51,51,51,29,37,32,35,35,35,29,32,30,30,
35,35,24,24,51,25,36,36,36,
31,31,37,37,37,
29,29,29,37,30,30,38,28,36,30,36,36,29,37,26,26,26,
37,37,30,30,38,31,37,37,37,
30,30,30,36,28,36,36,28,39,26,31,31,30,40,40,28,35,28,38,38,28,37,26,26,26,
35,35,35,30,38,29,29,29,29,
21,21,21,21,35,26,37,22,22,35,27,38,13,13,51,30,37,28,35,35,35,24,40,30,37,29,38,34,34,38,38,24,51,23,34,34,27,38,26,36,29,
37,37,30,37,37,30,51,20,51,51,51,26,51,16,51,51,25,51,28,51,51,23,51,27,37,
27,27,27,37,25,25,51,25,38,31,36,16,51,
30,30,30,37,15,34,32,51,31,31,36,51,34,
31,31,37,30,37,
31,31,38,38,38,
26,26,26,26,36,29,51,30,30,51,20,51,29,51,51,23,38,28,51,51,27,38,26,36,36,29,36,26,36,36,26,51,25,
36,36,31,51,51,25,51,29,36,36,28,37,27,
37,37,30,36,28,
37,
27,27,27,35,31,37,31,37,37,28,28,37,29,28,30,30,35,23,51,28,51,51,28,51,51,23,35,26,30,
31,31,38,38,38,
29,29,29,51,27,37,27,27,51,51,26,36,26,37,30,36,36,36,25,34,26,33,30,35,27,27,35,29,37,
28,28,28,36,29,32,29,37,31,
37,
30,30,37,37,27,38,30,36,31,31,42,42,28,39,26,37,29,
34,34,30,36,25,25,51,34,34,
24,24,24,38,31,38,28,28,28,39,24,36,36,
27,27,27,36,26,26,39,21,51,28,39,30,30,51,32,51,26,
37,37,33,33,35,35,39,30,35,
31,31,31,35,35,35,51,27,39,32,37,27,27,37,30,37,29,
38,38,30,36,30,30,33,31,34,
31,31,37,25,32,
26,26,26,39,33,39,34,34,34,
35,35,27,27,27,
34,34,33,33,33,
38,38,38,28,37,30,36,36,28,37,29,29,41,26,35,35,35,
28,28,38,38,29,39,30,30,30,
37,37,37,29,36,27,34,34,30,40,40,29,35,27,38,38,26,37,25,25,25,
36,36,36,30,37,29,29,29,29,
21,21,21,21,35,27,37,26,35,35,22,36,28,37,26,26,37,28,36,35,35,36,36,26,51,25,34,34,25,35,28,36,29,
36,36,29,37,37,30,51,21,51,51,28,36,31,
37,37,37,29,36,29,37,17,51,
32,32,37,15,38,38,26,51,31,
37,37,31,36,29,
37,37,32,32,32,
36,36,36,36,25,37,22,35,35,21,51,26,34,20,20,51,28,35,24,24,36,29,36,28,28,38,33,51,29,29,38,38,22,51,21,51,24,
36,36,30,51,51,24,51,30,38,38,27,27,36,26,51,29,35,
31,
38,38,38,21,36,29,51,51,33,37,32,34,31,
35,35,35,28,36,31,37,30,30,37,29,29,37,27,51,29,32,32,28,36,23,
38,38,30,30,30,
35,35,35,26,36,27,35,35,28,37,29,37,37,37,26,35,25,32,27,37,33,
36,36,36,28,32,25,36,36,32,37,31,37,37,28,36,29,37,
31,
37,
26,26,26,34,26,51,30,36,33,
