165	I	834	1450
166	I	834	84
167	I	834	1450
168	I	834	35
169	I	834	1367
170	I	834	523
171	I	867	1439
172	I	867	1275
173	I	867	1434
174	I	867	1377
175	I	867	700
176	I	901	1450
177	I	901	35
178	I	901	1450
179	I	901	90
180	I	901	1401
181	I	901	1382
182	I	901	525
183	I	934	1450
184	I	934	45
185	I	934	1331
186	I	934	1450
187	I	934	17
188	I	934	1450
189	I	934	84
190	I	934	728
191	I	967	1233
192	I	967	1450
193	I	967	57
194	I	967	1450
195	I	967	32
196	I	967	1450
197	I	967	25
198	I	967	737
199	I	1001	1240
200	I	1001	1449
201	I	1001	1450
202	I	1001	73
203	I	1001	1362
204	I	1001	973
205	I	1034	1450
206	I	1034	65
207	I	1034	1245
208	I	1034	1450
209	I	1034	101
210	I	1034	1450
211	I	1034	49
212	I	1034	772
213	I	1067	1245
214	I	1067	1419
215	I	1067	1362
216	I	1067	1450
217	I	1067	70
218	I	1067	1096
219	I	1101	1311
220	I	1101	1415
221	I	1101	1450
222	I	1101	65
223	I	1101	1450
224	I	1101	90
225	I	1101	741
226	I	1134	1450
227	I	1134	44
228	I	1134	1306
229	I	1134	1351
230	I	1134	1448
231	I	1134	1100
232	I	1167	1444
233	I	1167	1314
234	I	1167	1444
235	I	1167	1450
236	I	1167	51
237	I	1167	963
238	I	1201	1450
239	I	1201	52
240	I	1201	1273
241	I	1201	1450
242	I	1201	16
243	I	1201	1382
244	I	1201	985
245	I	1234	1450
246	I	1234	76
247	I	1234	1450
248	I	1234	73
249	I	1234	1450
250	I	1234	45
251	I	1234	1450
252	I	1234	97
253	I	1234	533
254	I	1267	1401
255	I	1267	1359
256	I	1267	1367
257	I	1267	1450
258	I	1267	39
259	I	1267	1080
260	I	1301	1450
261	I	1301	43
262	I	1301	1448
263	I	1301	1446
264	I	1301	1450
265	I	1301	47
266	I	1301	940
267	I	1334	1450
268	I	1334	76
269	I	1334	1273
270	I	1334	1441
271	I	1334	1401
272	I	1334	1379
273	I	1367	1433
274	I	1367	1450
275	I	1367	87
276	I	1367	1408
277	I	1367	1450
278	I	1367	22
279	I	1367	1089
280	I	1401	1423
281	I	1401	1324
282	I	1401	1373
283	I	1401	1450
284	I	1401	80
285	I	1401	1219
286	I	1434	1390
287	I	1434	1450
288	I	1434	27
289	I	1434	1371
290	I	1434	1450
291	I	1434	80
292	I	1434	1241
293	I	1467	1450
294	I	1467	42
295	I	1467	1450
296	I	1467	24
297	I	1467	1450
298	I	1467	60
299	I	1467	1450
300	I	1467	82
301	I	1467	942
302	I	1501	1450
303	I	1501	27
304	I	1501	1450
305	I	1501	20
306	I	1501	1450
307	I	1501	90
308	I	1501	1448
309	I	1501	1032
310	I	1534	1357
311	I	1534	1450
312	I	1534	1449
313	I	1534	1450
314	I	1534	32
315	I	1534	1104
316	I	1567	1143
317	I	1567	1450
318	I	1567	36
319	I	1567	1450
320	I	1567	41
321	I	1567	1450
322	I	1567	91
323	I	1567	1288
324	I	1601	1446
325	I	1601	1386
326	I	1601	1450
327	I	1601	91
328	I	1601	1450
329	I	1601	34
330	I	1601	945
331	I	1634	1364
332	I	1634	1450
333	I	1634	93
334	I	1634	1386
335	I	1634	1450
336	I	1634	1120
337	I	1667	1321
338	I	1667	1356
339	I	1667	1450
340	I	1667	27
341	I	1667	1406
342	I	1667	1327
343	I	1701	1309
344	I	1701	1448
345	I	1701	1371
346	I	1701	1431
347	I	1701	1242
348	I	1734	1367
349	I	1734	1298
350	I	1734	1450
351	I	1734	54
352	I	1734	1450
353	I	1734	85
354	I	1734	977
355	I	1767	1450
356	I	1767	23
357	I	1767	1343
358	I	1767	1442
359	I	1767	1450
360	I	1767	27
361	I	1767	934
362	I	1801	1450
363	I	1801	28
364	I	1801	1351
365	I	1801	1450
366	I	1801	32
367	I	1801	1450
368	I	1801	43
369	I	1801	871
370	I	1834	1424
371	I	1834	1450
372	I	1834	86
373	I	1834	1450
374	I	1834	44
375	I	1834	1450
376	I	1834	67
377	I	1834	479
378	I	1867	1450
379	I	1867	55
380	I	1867	1404
381	I	1867	1450
382	I	1867	84
383	I	1867	1366
384	I	1867	783
385	I	1901	1450
386	I	1901	42
387	I	1901	1329
388	I	1901	1450
389	I	1901	74
390	I	1901	1415
391	I	1901	737
392	I	1934	1231
393	I	1934	1450
394	I	1934	49
395	I	1934	1450
396	I	1934	52
397	I	1934	1450
398	I	1934	41
399	I	1934	898
400	I	1967	1450
401	I	1967	58
402	I	1967	1450
403	I	1967	57
404	I	1967	1450
405	I	1967	79
406	I	1967	1438
407	I	1967	647
408	I	2001	1420
409	I	2001	1272
410	I	2001	1437
411	I	2001	1450
412	I	2001	55
413	I	2001	911
414	I	2034	1450
415	I	2034	54
416	I	2034	1450
417	I	2034	93
418	I	2034	1354
419	I	2034	1450
420	I	2034	74
421	I	2034	853
422	I	2067	1446
423	I	2067	1408
424	I	2067	1450
425	I	2067	82
426	I	2067	1402
427	I	2067	828
428	I	2101	1406
429	I	2101	1374
430	I	2101	1450
431	I	2101	74
432	I	2101	1405
433	I	2101	970
434	I	2134	1380
435	I	2134	1308
436	I	2134	1404
437	I	2134	1435
438	I	2134	1450
439	I	2134	24
440	I	2167	1338
441	I	2167	1339
442	I	2167	1450
443	I	2167	104
444	I	2167	1450
445	I	2167	86
446	I	2167	930
447	I	2201	1237
448	I	2201	1325
449	I	2201	1341
450	I	2201	1410
451	I	2201	1440
452	I	2234	1319
453	I	2234	1388
454	I	2234	1362
455	I	2234	1434
456	I	2234	1379
457	I	2234	202
458	I	2267	1450
459	I	2267	36
460	I	2267	1450
461	I	2267	45
462	I	2267	1407
463	I	2267	1424
464	I	2267	834
465	I	2301	1134
466	I	2301	1346
467	I	2301	1412
468	I	2301	1416
469	I	2301	1450
470	I	2301	61
471	I	2334	1450
472	I	2334	76
473	I	2334	1435
474	I	2334	1450
475	I	2334	96
476	I	2334	1450
477	I	2334	45
478	I	2334	846
479	I	2367	1288
480	I	2367	1352
481	I	2367	1450
482	I	2367	40
483	I	2367	1450
484	I	2367	84
485	I	2367	1200
486	I	2401	1203
487	I	2401	1450
488	I	2401	83
489	I	2401	1450
490	I	2401	92
491	I	2401	1450
492	I	2401	98
493	I	2401	1003
494	I	2434	1450
495	I	2434	27
496	I	2434	1231
497	I	2434	1450
498	I	2434	33
499	I	2434	1450
500	I	2434	43
501	I	2434	1111
502	I	2467	1450
503	I	2467	42
504	I	2467	1450
505	I	2467	97
506	I	2467	1450
507	I	2467	68
508	I	2467	1450
509	I	2467	96
510	I	2467	793
511	I	2501	1450
512	I	2501	40
513	I	2501	1450
514	I	2501	50
515	I	2501	1429
516	I	2501	1393
517	I	2501	920
518	I	2534	1450
519	I	2534	48
520	I	2534	1450
521	I	2534	39
522	I	2534	1450
523	I	2534	101
524	I	2534	1450
525	I	2534	46
526	I	2534	665
527	I	2567	1442
528	I	2567	1436
529	I	2567	1450
530	I	2567	30
531	I	2567	1359
532	I	2567	1048
533	I	2601	1115
534	I	2601	1450
535	I	2601	54
536	I	2601	1450
537	I	2601	49
538	I	2601	1415
539	I	2601	1306
540	I	2634	1450
541	I	2634	56
542	I	2634	1450
543	I	2634	41
544	I	2634	1281
545	I	2634	1436
546	I	2634	854
